Insee - Statistiques locales; ; ; 
Référentiel géographique : France par commune; ; ; 
Code;Nom;Population municipale 2021;Médecin généraliste (en nombre) 2021
12231;Saint-Jean-du-Bruel;690;0
12232;Saint-Jean-et-Saint-Paul;282;0
12233;Saint-Juéry;295;0
12234;Sainte-Juliette-sur-Viaur;625;0
12235;Saint-Just-sur-Viaur;204;0
12236;Saint-Laurent-de-Lévézou;153;0
12237;Saint-Laurent-d'Olt;639;1
12238;Saint-Léons;425;1
12239;Saint-Martin-de-Lenne;329;0
12240;Saint-Parthem;403;0
12241;Sainte-Radegonde;1755;1
12242;Saint-Rémy;305;0
12243;Saint-Rome-de-Cernon;959;2
12244;Saint-Rome-de-Tarn;895;2
12246;Saint-Santin;523;0
12247;Saint-Saturnin-de-Lenne;311;0
12248;Saint-Sernin-sur-Rance;604;1
12249;Saint-Sever-du-Moustier;185;0
12250;Saint-Symphorien-de-Thénières;214;0
12251;Saint-Victor-et-Melvieu;315;0
12252;Salles-Courbatiès;459;0
12253;Salles-Curan;1017;2
12254;Salles-la-Source;2302;0
12255;Salmiech;759;3
12256;Salvagnac-Cajarc;363;0
12257;Causse-et-Diège;805;0
12258;La Salvetat-Peyralès;998;2
12259;Sanvensa;643;0
12260;Sauclières;175;0
12261;Saujac;124;0
12262;Sauveterre-de-Rouergue;716;1
12263;Savignac;763;0
12264;Sébazac-Concourès;3297;4
12265;Sébrazac;528;0
12266;Ségur;546;0
12267;La Selve;604;0
12268;Sénergues;424;0
12269;La Serre;126;0
12270;Sévérac d'Aveyron;4062;9
12272;Sonnac;519;0
12273;Soulages-Bonneval;299;0
12274;Sylvanès;115;0
12275;Tauriac-de-Camarès;34;0
12276;Tauriac-de-Naucelle;373;0
12277;Taussac;515;0
12278;Tayrac;187;0
12280;Thérondels;375;0
12281;Toulonjac;749;0
12282;Tournemire;421;0
12283;Trémouilles;474;0
12284;Le Truel;345;0
12286;Vabres-l'Abbaye;1214;1
12287;Vailhourles;644;0
12288;Valady;1598;0
12289;Valzergues;205;0
12290;Vaureilles;493;0
12291;Verrières;369;0
12292;Versols-et-Lapeyre;418;0
12293;Veyreau;134;0
12294;Vézins-de-Lévézou;643;1
12295;Viala-du-Pas-de-Jaux;93;0
12296;Viala-du-Tarn;526;0
12297;Le Vibal;521;0
12298;Villecomtal;421;1
12299;Villefranche-de-Panat;680;2
12300;Villefranche-de-Rouergue;11720;11
12301;Villeneuve;1964;4
12303;Vimenet;252;0
12305;Viviez;1216;0
12307;Curan;298;0
13001;Aix-en-Provence;147478;220
13002;Allauch;21490;25
13003;Alleins;2764;3
13004;Arles;50415;115
13005;Aubagne;47342;91
13006;Aureille;1541;1
13007;Auriol;12839;11
13008;Aurons;564;0
13009;La Barben;850;0
13010;Barbentane;4236;2
13011;Les Baux-de-Provence;289;0
13012;Beaurecueil;607;1
13013;Belcodène;1948;0
13014;Berre-l'Étang;13912;9
13015;Bouc-Bel-Air;15248;18
13016;La Bouilladisse;6341;4
13017;Boulbon;1519;1
13018;Cabannes;4595;3
13019;Cabriès;10070;8
13020;Cadolive;2202;6
13021;Carry-le-Rouet;5708;14
13022;Cassis;6720;11
13023;Ceyreste;4813;5
13024;Charleval;2628;1
13025;Châteauneuf-le-Rouge;2357;2
13026;Châteauneuf-les-Martigues;17909;10
13027;Châteaurenard;16669;11
13028;La Ciotat;36987;51
13029;Cornillon-Confoux;1571;1
13030;Cuges-les-Pins;5662;2
13031;La Destrousse;3913;12
13032;Éguilles;8220;12
13033;Ensuès-la-Redonne;5768;6
13034;Eygalières;1733;2
13035;Eyguières;6887;5
13036;Eyragues;4355;4
13037;La Fare-les-Oliviers;8867;7
13038;Fontvieille;3521;4
13039;Fos-sur-Mer;15469;16
13040;Fuveau;10115;10
13041;Gardanne;21174;33
13042;Gémenos;6794;9
13043;Gignac-la-Nerthe;10083;9
13044;Grans;5274;4
13045;Graveson;4791;4
13046;Gréasque;4392;4
13047;Istres;44577;35
13048;Jouques;4404;6
13049;Lamanon;2046;2
13050;Lambesc;9991;10
13051;Lançon-Provence;9340;7
13052;Maillane;2738;2
13053;Mallemort;6172;6
13054;Marignane;33003;51
13055;Marseille;873076;1189
13056;Martigues;48568;48
13057;Mas-Blanc-des-Alpilles;513;1
13058;Maussane-les-Alpilles;2396;3
13059;Meyrargues;3830;2
13060;Meyreuil;5935;2
13061;Saint-Pierre-de-Mézoargues;223;0
13062;Mimet;4187;3
13063;Miramas;26405;18
13064;Mollégès;2666;2
13065;Mouriès;3414;4
13066;Noves;5853;3
13067;Orgon;2698;3
13068;Paradou;2200;0
13069;Pélissanne;10554;8
13070;La Penne-sur-Huveaune;6569;6
13071;Les Pennes-Mirabeau;22161;25
13072;Peynier;3650;2
13073;Peypin;5613;4
13074;Peyrolles-en-Provence;5223;7
13075;Plan-de-Cuques;11396;11
13076;Plan-d'Orgon;3552;2
13077;Port-de-Bouc;16136;11
13078;Port-Saint-Louis-du-Rhône;8446;6
13079;Puyloubier;1783;1
13080;Le Puy-Sainte-Réparade;5830;5
13081;Rognac;12175;8
13082;Rognes;4586;6
13083;Rognonas;4111;4
13084;La Roque-d'Anthéron;5377;4
13085;Roquefort-la-Bédoule;5861;6
13086;Roquevaire;8673;7
13087;Rousset;5209;4
13088;Le Rove;5194;5
13089;Saint-Andiol;3380;2
13090;Saint-Antonin-sur-Bayon;125;0
13091;Saint-Cannat;5653;7
13092;Saint-Chamas;8643;11
13093;Saint-Estève-Janson;372;0
13094;Saint-Étienne-du-Grès;2486;3
13095;Saint-Marc-Jaumegarde;1247;0
13096;Saintes-Maries-de-la-Mer;2120;3
13097;Saint-Martin-de-Crau;13729;11
13098;Saint-Mitre-les-Remparts;5816;4
13099;Saint-Paul-lès-Durance;887;0
13100;Saint-Rémy-de-Provence;9619;17
13101;Saint-Savournin;3501;3
13102;Saint-Victoret;6648;7
13103;Salon-de-Provence;44731;50
13104;Sausset-les-Pins;7563;7
13105;Sénas;6838;7
13106;Septèmes-les-Vallons;11734;13
13107;Simiane-Collongue;5849;7
13108;Tarascon;15423;3
13109;Le Tholonet;2355;6
13110;Trets;10678;15
13111;Vauvenargues;1041;2
13112;Velaux;8713;11
13113;Venelles;8426;12
13114;Ventabren;5484;3
13115;Vernègues;2123;1
13116;Verquières;790;2
13117;Vitrolles;35532;43
13118;Coudoux;3726;5
13119;Carnoux-en-Provence;6747;9
14001;Ablon;1187;0
14003;Agy;313;0
14005;Valambray;1682;0
14006;Amayé-sur-Orne;1061;0
14007;Amayé-sur-Seulles;218;0
14009;Amfreville;1383;1
14011;Aurseulles;1903;0
14012;Angerville;197;0
14014;Colomby-Anguerny;1306;0
14015;Anisy;776;0
14016;Annebault;494;1
14019;Arganchy;214;0
14020;Argences;3848;6
14021;Arromanches-les-Bains;449;1
14022;Asnelles;622;0
14023;Asnières-en-Bessin;70;0
14024;Auberville;597;0
14025;Aubigny;307;0
14026;Audrieu;1148;0
14027;Les Monts d'Aunay;4554;6
14030;Authie;1676;0
14032;Les Authieux-sur-Calonne;276;0
14033;Auvillars;211;0
14034;Avenay;567;0
14035;Balleroy-sur-Drôme;1331;1
14036;Banneville-la-Campagne;191;0
14037;Malherbe-sur-Ajon;570;0
14038;Banville;797;0
14039;Barbery;780;0
14040;Barbeville;222;0
14041;Barneville-la-Bertran;122;0
14042;Baron-sur-Odon;1055;0
14043;Barou-en-Auge;67;0
14044;Basly;1057;0
14045;Basseneville;251;0
14046;Bavent;1940;2
14047;Bayeux;12775;20
14049;Bazenville;142;0
14050;La Bazoque;190;0
14053;Beaumais;165;0
14054;Beaumesnil;205;0
14055;Beaumont-en-Auge;398;0
14057;Bellengreville;1458;2
14059;Benerville-sur-Mer;411;0
14060;Bénouville;2016;5
14061;Souleuvre en Bocage;8745;5
14062;Bény-sur-Mer;444;0
14063;Bernesq;212;0
14064;Bernières-d'Ailly;216;0
14066;Bernières-sur-Mer;2388;2
14068;Biéville-Beuville;3738;4
14069;Beuvillers;1319;1
14070;Beuvron-en-Auge;199;0
14076;Blainville-sur-Orne;5876;3
14077;Blangy-le-Château;734;2
14078;Blay;361;0
14079;Blonville-sur-Mer;1550;1
14080;Le Bô;125;0
14082;La Boissière;188;0
14083;Bonnebosq;669;2
14084;Bonnemaison;395;0
14085;Bonneville-la-Louvet;818;0
14086;Bonneville-sur-Touques;321;0
14087;Bonnœil;120;0
14088;Bons-Tassilly;397;0
14089;Bougy;384;0
14090;Boulon;810;0
14091;Bourgeauville;98;0
14092;Bourguébus;2433;1
14093;Branville;211;0
14096;Brémoy;247;0
14097;Bretteville-le-Rabet;300;0
14098;Thue et Mue;6169;8
14100;Bretteville-sur-Laize;1911;4
14101;Bretteville-sur-Odon;4148;5
14102;Le Breuil-en-Auge;977;1
14103;Le Breuil-en-Bessin;413;0
14104;Le Brévedent;191;0
14106;Bréville-les-Monts;656;1
14107;Bricqueville;155;0
14110;Brucourt;127;0
14111;Bucéels;444;0
14116;Le Bû-sur-Rouvres;114;0
14117;Cabourg;3583;1
14118;Caen;108200;173
14119;Cagny;2039;1
14120;Cahagnes;1412;1
14121;Cahagnolles;255;0
14122;La Caine;158;0
14123;Cairon;2023;1
14124;La Cambe;550;3
14125;Cambes-en-Plaine;1807;0
14126;Cambremer;1310;1
14127;Campagnolles;555;0
14130;Campigny;185;0
14131;Canapville;228;0
14132;Canchy;203;0
14134;Canteloup;188;0
14135;Carcagny;278;0
14136;Cardonville;93;0
14137;Carpiquet;3133;2
14138;Cartigny-l'Épinay;298;0
14140;Castillon;359;0
14141;Castillon-en-Auge;162;0
14143;Caumont-sur-Aure;2417;3
14145;Cauvicourt;554;0
14146;Cauville;170;0
14147;Cernay;138;0
14149;Cesny-aux-Vignes;417;0
14150;Cesny-les-Sources;1390;0
14159;Chouain;235;0
14160;Cintheaux;181;0
14161;Clarbec;324;0
14162;Clécy;1316;1
14163;Cléville;392;0
14165;Colleville-sur-Mer;193;0
14166;Colleville-Montgomery;2537;2
14167;Colombelles;7022;6
14168;Colombières;205;0
14169;Colombiers-sur-Seulles;155;0
14171;Combray;144;0
14172;Commes;457;0
14173;Condé-sur-Ifs;441;0
14174;Condé-en-Normandie;6157;11
14175;Condé-sur-Seulles;303;0
14177;Coquainvilliers;842;0
14179;Cordebugle;166;0
14180;Cordey;154;0
14181;Cormelles-le-Royal;5170;4
14182;Cormolain;395;0
14183;Cossesseville;105;0
14184;Cottun;231;0
14190;Courcy;125;0
14191;Courseulles-sur-Mer;4137;8
14193;Courtonne-la-Meurdrac;674;0
14194;Courtonne-les-Deux-Églises;635;0
14195;Courvaudon;278;0
14196;Crépon;217;0
14197;Cresserons;1088;0
14198;Cresseveuille;255;0
14200;Creully sur Seulles;2266;3
14202;Cricquebœuf;266;1
14203;Cricqueville-en-Auge;187;0
14204;Cricqueville-en-Bessin;170;0
14205;Cristot;220;0
14206;Crocy;288;0
14207;Croisilles;647;0
14209;Crouay;509;0
14211;Culey-le-Patry;373;0
14214;Cussy;177;0
14215;Cuverville;2278;1
14216;Damblainville;235;0
14218;Danestal;406;0
14220;Deauville;3565;15
14221;Démouville;3008;2
14223;Le Détroit;90;0
14224;Deux-Jumeaux;52;0
14225;Dives-sur-Mer;5174;8
14226;Donnay;311;0
14227;Douville-en-Auge;217;0
14228;Douvres-la-Délivrande;5097;6
14229;Dozulé;2315;3
14230;Drubec;113;0
14231;Beaufour-Druval;435;0
14232;Ducy-Sainte-Marguerite;175;0
14236;Ellon;619;0
14237;Émiéville;628;0
14238;Englesqueville-en-Auge;113;0
14239;Englesqueville-la-Percée;98;0
14240;Épaney;501;0
14241;Épinay-sur-Odon;629;0
14242;Épron;1672;5
14243;Équemauville;1568;0
14244;Eraines;288;0
14245;Ernes;318;0
14246;Escoville;805;0
14248;Espins;248;0
14249;Esquay-Notre-Dame;1442;0
14250;Esquay-sur-Seulles;286;0
14251;Esson;563;0
14252;Estrées-la-Campagne;258;0
14254;Éterville;1604;0
14256;Étréham;325;0
14257;Évrecy;2037;5
14258;Falaise;7782;10
14260;Fauguernon;235;0
14261;Le Faulq;331;0
14266;Feuguerolles-Bully;1509;2
14269;Fierville-les-Parcs;229;0
14270;Firfol;377;0
14271;Fleury-sur-Orne;5303;6
14272;La Folie;103;0
14273;La Folletière-Abenon;140;0
14274;Fontaine-Étoupefour;2747;6
14275;Fontaine-Henry;509;0
14276;Fontaine-le-Pin;348;0
14277;Fontenay-le-Marmion;1997;0
14278;Fontenay-le-Pesnel;1217;0
14280;Formentin;267;0
14281;Formigny La Bataille;752;0
14282;Foulognes;214;0
14283;Fourches;218;0
14284;Fourneaux-le-Val;155;0
14285;Le Fournet;76;0
14286;Fourneville;467;0
14287;Frénouville;1995;0
14288;Le Fresne-Camilly;947;0
14289;Fresné-la-Mère;578;0
14290;Fresney-le-Puceux;804;0
14291;Fresney-le-Vieux;309;0
14293;Fumichon;270;0
14297;Gavrus;610;0
14298;Géfosse-Fontenay;131;0
14299;Genneville;831;0
14300;Gerrots;51;0
14301;Giberville;4844;7
14302;Glanville;161;0
14303;Glos;924;0
14304;Gonneville-sur-Honfleur;864;0
14305;Gonneville-sur-Mer;661;0
14306;Gonneville-en-Auge;384;0
14308;Goustranville;311;0
14309;Gouvix;831;2
14310;Grainville-Langannerie;759;0
14311;Grainville-sur-Odon;1050;0
14312;Grandcamp-Maisy;1529;1
14316;Grangues;283;0
14318;Graye-sur-Mer;761;0
14319;Grentheville;984;0
14320;Grimbosq;283;0
14322;Guéron;246;0
14325;Hermanville-sur-Mer;3203;2
14326;Hermival-les-Vaux;843;0
14327;Hérouville-Saint-Clair;22227;27
14328;Hérouvillette;1351;1
14329;Heuland;125;0
14332;La Hoguette;662;0
14333;Honfleur;6761;10
14334;L'Hôtellerie;317;0
14335;Hotot-en-Auge;296;0
14336;Hottot-les-Bagues;468;0
14337;La Houblonnière;327;0
14338;Houlgate;1666;1
14341;Ifs;11981;10
14342;Isigny-sur-Mer;3570;5
14343;Les Isles-Bardel;70;0
14344;Janville;389;0
14345;Jort;301;0
14346;Juaye-Mondaye;691;0
14347;Dialan sur Chaîne;1012;0
14348;Juvigny-sur-Seulles;82;0
14349;Laize-Clinchamps;2140;0
14352;Landelles-et-Coupigny;837;0
14353;Landes-sur-Ajon;451;0
14354;Langrune-sur-Mer;1912;2
14355;Ponts sur Seulles;1209;0
14357;Terres de Druance;895;0
14358;Léaupartie;88;0
14360;Leffard;214;0
14362;Lessard-et-le-Chêne;157;0
14364;Lingèvres;459;0
14365;Lion-sur-Mer;2521;1
14366;Lisieux;19807;22
14367;Lison;429;0
14368;Lisores;261;0
14369;Litteau;281;0
14370;Le Molay-Littry;3059;3
14371;Livarot-Pays-d'Auge;6158;5
14374;Les Loges;145;0
14375;Les Loges-Saulces;165;0
14377;Longues-sur-Mer;586;0
14378;Longueville;277;0
14379;Longvillers;359;0
14380;Loucelles;187;0
14381;Louvagny;60;0
14383;Louvigny;2646;6
14384;Luc-sur-Mer;3268;2
14385;Magny-en-Bessin;155;0
14389;Maisoncelles-Pelvey;255;0
14390;Maisoncelles-sur-Ajon;194;0
14391;Maisons;418;0
14393;Maizet;366;0
14394;Maizières;430;0
14396;Maltot;1028;0
14397;Mandeville-en-Bessin;318;0
14398;Manerbe;546;0
14399;Manneville-la-Pipard;263;0
14400;Le Manoir;206;0
14401;Manvieux;139;0
14402;Le Marais-la-Chapelle;100;0
14403;Marolles;744;0
14404;Martainville;123;0
14405;Martigny-sur-l'Ante;328;0
14406;Moulins-en-Bessin;1088;0
14407;Mathieu;2339;3
14408;May-sur-Orne;2017;2
14409;Merville-Franceville-Plage;2207;2
14410;Méry-Bissières-en-Auge;1080;1
14411;Meslay;330;0
14412;Le Mesnil-au-Grain;77;0
14419;Le Mesnil-Eudes;250;0
14421;Le Mesnil-Guillaume;574;0
14424;Le Mesnil-Robert;186;0
14425;Le Mesnil-Simon;158;0
14426;Le Mesnil-sur-Blangy;162;0
14427;Le Mesnil-Villement;286;0
14430;Meuvaines;137;0
14431;Mézidon Vallée d'Auge;9579;7
14435;Les Monceaux;207;0
14436;Monceaux-en-Bessin;557;0
14437;Mondeville;10075;10
14438;Mondrainville;571;0
14439;Monfréville;90;0
14445;Montfiquet;89;0
14446;Montigny;95;0
14448;Montreuil-en-Auge;66;0
14449;Monts-en-Bessin;406;0
14452;Morteaux-Coulibœuf;613;1
14453;Mosles;349;0
14454;Mouen;1731;0
14455;Moulines;274;0
14456;Moult-Chicheboville;3378;1
14457;Les Moutiers-en-Auge;129;0
14458;Les Moutiers-en-Cinglais;521;0
14460;Moyaux;1356;2
14461;Mutrécy;542;0
14465;Nonant;513;0
14466;Norolles;340;0
14467;Noron-l'Abbaye;319;0
14468;Noron-la-Poterie;341;0
14469;Norrey-en-Auge;94;0
14473;Notre-Dame-de-Livaye;110;0
14474;Notre-Dame-d'Estrées-Corbon;197;0
14475;Val d'Arry;2420;3
14476;Olendon;181;0
14478;Orbec;1950;5
14480;Osmanville;509;0
14482;Ouézy;236;0
14483;Ouffières;194;0
14484;Ouilly-du-Houley;252;0
14486;Ouilly-le-Tesson;565;0
14487;Ouilly-le-Vicomte;748;0
14488;Ouistreham;9331;8
14491;Parfouru-sur-Odon;195;0
14492;Pennedepie;315;0
14494;Périers-en-Auge;122;0
14495;Périers-sur-le-Dan;574;0
14496;Périgny;56;0
14497;Perrières;339;0
14498;Pertheville-Ners;236;0
14499;Petiville;557;0
14500;Pierrefitte-en-Auge;154;0
14501;Pierrefitte-en-Cinglais;240;0
14502;Pierrepont;86;0
14504;Le Pin;811;0
14506;Planquery;248;0
14509;Plumetot;207;0
14510;La Pommeraye;62;0
14511;Pont-Bellanger;67;0
14512;Pontécoulant;70;0
14514;Pont-l'Évêque;4953;7
14515;Port-en-Bessin-Huppain;1907;3
14516;Potigny;2077;4
14519;Préaux-Bocage;119;0
14520;Le Pré-d'Auge;850;0
14522;Prêtreville;389;0
14524;Putot-en-Auge;307;0
14527;Belle Vie en Auge;543;0
14528;Quetteville;399;0
14529;Ranchy;277;0
14530;Ranville;1982;2
14531;Rapilly;47;0
14533;Repentigny;101;0
14534;Reux;397;0
14535;Reviers;576;0
14536;La Rivière-Saint-Sauveur;2535;4
14538;Castine-en-Plaine;1707;0
14540;Rocques;286;0
14541;La Roque-Baignard;110;0
14542;Rosel;590;0
14543;Rots;2508;0
14546;Rouvres;223;0
14547;Rubercy;153;0
14550;Rumesnil;89;0
14552;Ryes;494;1
14554;Le Castelet;1772;0
14555;Saint-André-d'Hébertot;451;0
14556;Saint-André-sur-Orne;1790;0
14557;Saint-Arnoult;1105;1
14558;Saint-Aubin-d'Arquenay;1121;0
14559;Saint-Aubin-des-Bois;223;0
14562;Saint-Aubin-sur-Mer;2139;3
14563;Saint-Benoît-d'Hébertot;449;0
14565;Saint-Côme-de-Fresné;257;0
14566;Saint-Contest;2487;2
14569;Sainte-Croix-sur-Mer;241;0
14570;Valorbiquet;2491;0
14571;Saint-Denis-de-Mailloc;306;0
14572;Saint-Denis-de-Méré;765;0
14574;Saint-Désir;1744;0
14575;Saint-Étienne-la-Thillaye;375;0
14576;Val-de-Vie;512;0
14578;Saint-Gatien-des-Bois;1332;1
14579;Seulline;1304;0
14582;Saint-Germain-de-Livet;708;0
14586;Saint-Germain-du-Pert;154;0
14587;Saint-Germain-la-Blanche-Herbe;2403;3
14588;Saint-Germain-Langot;348;0
14589;Saint-Germain-le-Vasson;958;0
14590;Sainte-Honorine-de-Ducy;136;0
14591;Aure sur Mer;709;0
14592;Sainte-Honorine-du-Fay;1332;2
14593;Saint-Hymer;680;0
14595;Saint-Jean-de-Livet;246;0
14598;Saint-Jouin;260;0
14601;Saint-Julien-sur-Calonne;169;0
14602;Saint-Lambert;268;0
14603;Saint-Laurent-de-Condel;509;4
14605;Saint-Laurent-sur-Mer;256;0
14606;Saint-Léger-Dubosq;231;0
14607;Saint-Louet-sur-Seulles;137;0
14609;Saint-Loup-Hors;538;0
14610;Saint-Manvieu-Norrey;2078;0
14613;Saint-Marcouf;88;0
14614;Sainte-Marguerite-d'Elle;763;0
14619;Sainte-Marie-Outre-l'Eau;127;0
14620;Saint-Martin-aux-Chartrains;426;0
14621;Saint-Martin-de-Bienfaite-la-Cressonnière;499;0
14622;Saint-Martin-de-Blagny;122;0
14623;Saint-Martin-de-Fontenay;2515;5
14625;Saint-Martin-de-la-Lieue;772;1
14626;Saint-Martin-de-Mailloc;958;0
14627;Saint-Martin-de-Mieux;385;0
14630;Saint-Martin-des-Entrées;717;0
14635;Saint-Omer;189;0
14637;Saint-Ouen-du-Mesnil-Oger;207;0
14639;Saint-Ouen-le-Pin;256;0
14640;Saint-Pair;244;0
14643;Saint-Paul-du-Vernay;830;0
14644;Saint-Philbert-des-Champs;660;0
14645;Saint-Pierre-Azif;162;0
14646;Saint-Pierre-Canivet;460;0
14648;Saint-Pierre-des-Ifs;451;0
14649;Saint-Pierre-du-Bû;453;0
14650;Saint-Pierre-du-Fresne;185;0
14651;Saint-Pierre-du-Jonquet;278;0
14652;Saint-Pierre-du-Mont;75;0
14654;Saint-Pierre-en-Auge;7288;4
14656;Saint-Rémy;982;3
14657;Saint-Samson;311;0
14658;Noues de Sienne;4285;2
14659;Saint-Sylvain;1438;3
14660;Saint-Vaast-en-Auge;103;0
14661;Saint-Vaast-sur-Seulles;158;0
14663;Saint-Vigor-le-Grand;2529;3
14664;Sallen;318;0
14665;Sallenelles;293;0
14666;Sannerville;1888;2
14667;Saon;220;0
14668;Saonnet;331;0
14669;Sassy;207;0
14672;Val de Drôme;888;0
14674;Soignolles;120;0
14675;Soliers;2135;1
14676;Sommervieu;987;0
14677;Soulangy;251;0
14678;Soumont-Saint-Quentin;611;0
14679;Subles;669;0
14680;Sully;164;0
14681;Surrain;145;0
14682;Surville;471;0
14684;Tessel;251;0
14685;Thaon;1808;1
14687;Le Theil-en-Auge;196;0
14689;Thury-Harcourt-le-Hom;3593;4
14692;Tilly-sur-Seulles;1786;5
14694;Le Torquesne;534;0
14698;Touffréville;391;0
14699;Touques;3802;2
14700;Tour-en-Bessin;684;0
14701;Tourgéville;825;0
14705;Tournières;145;0
14706;Tourville-en-Auge;252;0
14707;Tourville-sur-Odon;1127;0
14708;Tracy-Bocage;297;0
14709;Tracy-sur-Mer;344;0
14710;Tréprel;106;0
14711;Trévières;920;2
14712;Troarn;3446;3
14713;Montillières-sur-Orne;566;0
14714;Le Tronquay;779;0
14715;Trouville-sur-Mer;4622;4
14716;Trungy;211;0
14719;Urville;743;0
14720;Ussy;846;0
14721;Vacognes-Neuilly;669;0
14723;Valsemé;265;0
14724;Varaville;1013;2
14726;Valdallière;5699;2
14728;Vaucelles;589;0
14731;Vauville;198;0
14732;Vaux-sur-Aure;291;0
14733;Vaux-sur-Seulles;320;0
14734;Vendes;338;0
14735;Vendeuvre;805;0
14737;Versainville;496;0
14738;Verson;3794;5
14739;Ver-sur-Mer;1662;1
14740;La Vespière-Friardel;1181;0
14741;Le Vey;121;0
14742;Vicques;71;0
14743;Victot-Pontfol;82;0
14744;Vienne-en-Bessin;277;0
14745;Vierville-sur-Mer;231;0
14747;Vieux;692;0
14748;Vieux-Bourg;77;0
14751;Vignats;288;0
14752;Villers-Bocage;3130;7
14753;Villers-Canivet;731;0
14754;Villers-sur-Mer;2469;4
14755;Villerville;591;0
14756;La Villette;228;0
14758;Villons-les-Buissons;815;1
14759;Villy-lez-Falaise;263;0
14760;Villy-Bocage;720;0
14761;Vimont;840;1
14762;Vire Normandie;17135;17
14764;Pont-d'Ouilly;980;4
15001;Allanche;794;1
15002;Alleuze;226;0
15003;Ally;598;1
15004;Andelat;473;0
15005;Anglards-de-Saint-Flour;386;0
15006;Anglards-de-Salers;714;1
15007;Anterrieux;122;0
15008;Antignac;283;0
15009;Apchon;183;0
15010;Arches;198;0
15011;Arnac;183;0
15012;Arpajon-sur-Cère;6315;7
15013;Auriac-l'Église;144;0
15014;Aurillac;25815;33
15015;Auzers;163;0
15016;Ayrens;620;0
15017;Badailhac;135;0
15018;Barriac-les-Bosquets;136;0
15019;Bassignac;221;0
15020;Beaulieu;88;0
15021;Boisset;655;0
15022;Bonnac;161;0
15024;Brageac;76;0
15025;Albepierre-Bredons;237;0
15026;Brezons;181;0
15027;Puycapel;732;2
15028;Carlat;379;0
15029;Cassaniouze;502;0
15030;Cayrols;296;0
15032;Celoux;57;0
15033;Cézens;215;0
15034;Chaliers;140;0
15036;Chalvignac;464;0
15037;Champagnac;1026;1
15038;Champs-sur-Tarentaine-Marchal;1022;1
15040;Chanterelle;99;0
15041;La Chapelle-d'Alagnon;259;0
15042;La Chapelle-Laurent;244;0
15043;Charmensac;77;0
15045;Chaudes-Aigues;815;4
15046;Chaussenac;221;0
15048;Chazelles;31;0
15049;Cheylade;223;0
15050;Le Claux;163;0
15051;Clavières;201;0
15052;Collandres;159;0
15053;Coltines;431;0
15054;Condat;968;4
15055;Coren;444;0
15056;Crandelles;861;0
15057;Cros-de-Montvert;186;0
15058;Cros-de-Ronesque;146;0
15059;Cussac;121;0
15060;Deux-Verges;52;0
15061;Dienne;249;0
15063;Drugeac;321;0
15064;Escorailles;83;0
15065;Espinasse;78;0
15066;Le Falgoux;118;0
15067;Le Fau;29;0
15069;Ferrières-Saint-Mary;241;0
15070;Fontanges;203;0
15072;Freix-Anglards;218;0
15073;Fridefont;95;0
15074;Giou-de-Mamou;744;0
15075;Girgols;73;0
15076;Glénat;171;0
15077;Gourdièges;65;0
15078;Jabrun;161;0
15079;Jaleyrac;364;0
15080;Joursac;149;0
15081;Jou-sous-Monjou;101;0
15082;Junhac;291;0
15083;Jussac;2026;3
15084;Labesserette;292;0
15085;Labrousse;483;0
15086;Lacapelle-Barrès;58;0
15087;Lacapelle-del-Fraisse;377;1
15088;Lacapelle-Viescamp;513;0
15089;Ladinhac;440;0
15090;Lafeuillade-en-Vézie;590;0
15091;Landeyrat;88;0
15092;Lanobre;1368;1
15093;Lapeyrugue;99;0
15094;Laroquebrou;798;1
15095;Laroquevieille;349;0
15096;Lascelle;272;0
15097;Lastic;109;0
15098;Laurie;87;0
15100;Laveissenet;132;0
15101;Laveissière;516;6
15102;Lavigerie;111;0
15103;Leucamp;242;0
15104;Leynhac;333;0
15105;Leyvaux;35;0
15106;Lieutadès;166;0
15107;Lorcières;168;0
15108;Val d'Arcomie;970;0
15110;Lugarde;121;0
15111;Madic;206;0
15112;Malbo;88;0
15113;Mandailles-Saint-Julien;177;0
15114;Marcenat;511;0
15116;Marchastel;139;0
15117;Marcolès;590;0
15118;Marmanhac;705;0
15119;Massiac;1804;2
15120;Mauriac;3519;4
15121;Maurines;108;0
15122;Maurs;2110;3
15123;Méallet;157;0
15124;Menet;529;0
15125;Mentières;127;0
15126;Molèdes;79;0
15127;Molompize;275;0
15128;La Monselie;127;0
15129;Montboudif;165;0
15130;Montchamp;146;0
15131;Le Monteil;276;0
15132;Montgreleix;36;0
15133;Montmurat;134;0
15134;Montsalvy;822;2
15135;Montvert;112;0
15137;Moussages;256;0
15138;Murat;1792;3
15139;Narnhac;68;0
15140;Naucelles;2137;2
15141;Neussargues en Pinatelle;1653;2
15142;Neuvéglise-sur-Truyère;1704;2
15143;Nieudan;102;0
15144;Omps;323;0
15146;Pailherols;131;0
15147;Parlan;463;0
15148;Paulhac;433;0
15149;Paulhenc;259;0
15151;Peyrusse;144;0
15152;Pierrefort;913;1
15153;Pleaux;1459;4
15154;Polminhac;1213;0
15155;Pradiers;83;0
15156;Prunet;686;0
15157;Quézac;350;0
15158;Rageade;102;0
15159;Raulhac;269;0
15160;Reilhac;1089;0
15161;Rézentières;106;0
15162;Riom-ès-Montagnes;2428;6
15163;Roannes-Saint-Mary;1106;0
15164;Roffiac;583;0
